1604.250000,-1.1610E-008,1604.250000,-1.1610E-008,1604.250000,-1.1610E-008
1604.300000,8.3410E-009,1604.300000,8.3410E-009,1604.300000,8.3410E-009
1604.350000,9.6830E-009,1604.350000,9.6830E-009,1604.350000,9.6830E-009
1604.400000,2.4120E-008,1604.400000,2.4120E-008,1604.400000,2.4120E-008
1604.450000,-8.6880E-009,1604.450000,-8.6880E-009,1604.450000,-8.6880E-009
1604.500000,4.1460E-008,1604.500000,4.1460E-008,1604.500000,4.1460E-008
1604.550000,4.3990E-008,1604.550000,4.3990E-008,1604.550000,4.3990E-008
1604.600000,2.3400E-008,1604.600000,2.3400E-008,1604.600000,2.3400E-008
1604.650000,-4.5540E-008,1604.650000,-4.5540E-008,1604.650000,-4.5540E-008
1604.700000,2.9860E-008,1604.700000,2.9860E-008,1604.700000,2.9860E-008
1604.750000,5.6700E-008,1604.750000,5.6700E-008,1604.750000,5.6700E-008
1604.800000,1.5860E-008,1604.800000,1.5860E-008,1604.800000,1.5860E-008
1604.850000,2.2020E-008,1604.850000,2.2020E-008,1604.850000,2.2020E-008
1604.900000,-3.3680E-009,1604.900000,-3.3680E-009,1604.900000,-3.3680E-009
1604.950000,-1.9320E-009,1604.950000,-1.9320E-009,1604.950000,-1.9320E-009
1605.000000,-6.6080E-009,1605.000000,-6.6080E-009,1605.000000,-6.6080E-009
1605.050000,8.1700E-009,1605.050000,8.1700E-009,1605.050000,8.1700E-009
1605.100000,-2.1840E-008,1605.100000,-2.1840E-008,1605.100000,-2.1840E-008
1605.150000,1.0160E-007,1605.150000,1.0160E-007,1605.150000,1.0160E-007
1605.200000,3.3960E-008,1605.200000,3.3960E-008,1605.200000,3.3960E-008
1605.250000,8.5190E-009,1605.250000,8.5190E-009,1605.250000,8.5190E-009
1605.300000,6.2450E-008,1605.300000,6.2450E-008,1605.300000,6.2450E-008
1605.350000,5.5680E-008,1605.350000,5.5680E-008,1605.350000,5.5680E-008
1605.400000,5.3680E-008,1605.400000,5.3680E-008,1605.400000,5.3680E-008
1605.450000,3.9720E-008,1605.450000,3.9720E-008,1605.450000,3.9720E-008
1605.500000,1.5040E-008,1605.500000,1.5040E-008,1605.500000,1.5040E-008
1605.550000,-2.2320E-009,1605.550000,-2.2320E-009,1605.550000,-2.2320E-009
1605.600000,2.5700E-008,1605.600000,2.5700E-008,1605.600000,2.5700E-008
1605.650000,5.3020E-008,1605.650000,5.3020E-008,1605.650000,5.3020E-008
1605.700000,3.4370E-008,1605.700000,3.4370E-008,1605.700000,3.4370E-008
1605.750000,5.0950E-009,1605.750000,5.0950E-009,1605.750000,5.0950E-009
1605.800000,-2.5430E-008,1605.800000,-2.5430E-008,1605.800000,-2.5430E-008
1605.850000,1.3860E-008,1605.850000,1.3860E-008,1605.850000,1.3860E-008
1605.900000,-1.1810E-009,1605.900000,-1.1810E-009,1605.900000,-1.1810E-009
1605.950000,2.6020E-008,1605.950000,2.6020E-008,1605.950000,2.6020E-008
1606.000000,-3.5210E-009,1606.000000,-3.5210E-009,1606.000000,-3.5210E-009
1606.050000,3.6590E-008,1606.050000,3.6590E-008,1606.050000,3.6590E-008
1606.100000,2.5700E-008,1606.100000,2.5700E-008,1606.100000,2.5700E-008
1606.150000,6.0540E-008,1606.150000,6.0540E-008,1606.150000,6.0540E-008
1606.200000,3.5250E-009,1606.200000,3.5250E-009,1606.200000,3.5250E-009
1606.250000,5.5310E-008,1606.250000,5.5310E-008,1606.250000,5.5310E-008
1606.300000,2.6570E-008,1606.300000,2.6570E-008,1606.300000,2.6570E-008
1606.350000,-1.7530E-008,1606.350000,-1.7530E-008,1606.350000,-1.7530E-008
1606.400000,-4.4380E-010,1606.400000,-4.4380E-010,1606.400000,-4.4380E-010
1606.450000,2.9480E-008,1606.450000,2.9480E-008,1606.450000,2.9480E-008
1606.500000,3.1490E-008,1606.500000,3.1490E-008,1606.500000,3.1490E-008
1606.550000,2.0470E-008,1606.550000,2.0470E-008,1606.550000,2.0470E-008
1606.600000,4.2680E-009,1606.600000,4.2680E-009,1606.600000,4.2680E-009
1606.650000,4.3680E-008,1606.650000,4.3680E-008,1606.650000,4.3680E-008
1606.700000,1.5310E-008,1606.700000,1.5310E-008,1606.700000,1.5310E-008
1606.750000,1.7180E-009,1606.750000,1.7180E-009,1606.750000,1.7180E-009
1606.800000,2.8510E-008,1606.800000,2.8510E-008,1606.800000,2.8510E-008
1606.850000,6.6480E-008,1606.850000,6.6480E-008,1606.850000,6.6480E-008
1606.900000,4.8690E-008,1606.900000,4.8690E-008,1606.900000,4.8690E-008
1606.950000,5.0770E-008,1606.950000,5.0770E-008,1606.950000,5.0770E-008
