1604.250000,3.6000E-008,1604.250000,3.6000E-008,1604.250000,3.6000E-008
1604.300000,3.8500E-008,1604.300000,3.8500E-008,1604.300000,3.8500E-008
1604.350000,7.6170E-008,1604.350000,7.6170E-008,1604.350000,7.6170E-008
1604.400000,1.0910E-008,1604.400000,1.0910E-008,1604.400000,1.0910E-008
1604.450000,6.1600E-009,1604.450000,6.1600E-009,1604.450000,6.1600E-009
1604.500000,-1.6690E-008,1604.500000,-1.6690E-008,1604.500000,-1.6690E-008
1604.550000,-3.0530E-008,1604.550000,-3.0530E-008,1604.550000,-3.0530E-008
1604.600000,5.4070E-008,1604.600000,5.4070E-008,1604.600000,5.4070E-008
1604.650000,-4.0660E-009,1604.650000,-4.0660E-009,1604.650000,-4.0660E-009
1604.700000,4.4350E-008,1604.700000,4.4350E-008,1604.700000,4.4350E-008
1604.750000,5.2960E-008,1604.750000,5.2960E-008,1604.750000,5.2960E-008
1604.800000,-1.2200E-009,1604.800000,-1.2200E-009,1604.800000,-1.2200E-009
1604.850000,-9.3830E-010,1604.850000,-9.3830E-010,1604.850000,-9.3830E-010
1604.900000,5.6050E-008,1604.900000,5.6050E-008,1604.900000,5.6050E-008
1604.950000,2.5390E-008,1604.950000,2.5390E-008,1604.950000,2.5390E-008
1605.000000,-2.4900E-008,1605.000000,-2.4900E-008,1605.000000,-2.4900E-008
1605.050000,1.1800E-008,1605.050000,1.1800E-008,1605.050000,1.1800E-008
1605.100000,3.9470E-008,1605.100000,3.9470E-008,1605.100000,3.9470E-008
1605.150000,5.4720E-008,1605.150000,5.4720E-008,1605.150000,5.4720E-008
1605.200000,4.3140E-008,1605.200000,4.3140E-008,1605.200000,4.3140E-008
1605.250000,2.5130E-008,1605.250000,2.5130E-008,1605.250000,2.5130E-008
1605.300000,6.2000E-008,1605.300000,6.2000E-008,1605.300000,6.2000E-008
1605.350000,3.8470E-008,1605.350000,3.8470E-008,1605.350000,3.8470E-008
1605.400000,2.9250E-008,1605.400000,2.9250E-008,1605.400000,2.9250E-008
1605.450000,1.9640E-008,1605.450000,1.9640E-008,1605.450000,1.9640E-008
1605.500000,3.0100E-008,1605.500000,3.0100E-008,1605.500000,3.0100E-008
1605.550000,1.7020E-008,1605.550000,1.7020E-008,1605.550000,1.7020E-008
1605.600000,-8.1980E-009,1605.600000,-8.1980E-009,1605.600000,-8.1980E-009
1605.650000,3.5520E-008,1605.650000,3.5520E-008,1605.650000,3.5520E-008
1605.700000,7.3080E-009,1605.700000,7.3080E-009,1605.700000,7.3080E-009
1605.750000,7.9050E-008,1605.750000,7.9050E-008,1605.750000,7.9050E-008
1605.800000,8.4090E-009,1605.800000,8.4090E-009,1605.800000,8.4090E-009
1605.850000,3.1200E-008,1605.850000,3.1200E-008,1605.850000,3.1200E-008
1605.900000,-1.9960E-008,1605.900000,-1.9960E-008,1605.900000,-1.9960E-008
1605.950000,2.7630E-008,1605.950000,2.7630E-008,1605.950000,2.7630E-008
1606.000000,1.3890E-008,1606.000000,1.3890E-008,1606.000000,1.3890E-008
1606.050000,5.8670E-009,1606.050000,5.8670E-009,1606.050000,5.8670E-009
1606.100000,2.8070E-008,1606.100000,2.8070E-008,1606.100000,2.8070E-008
1606.150000,-5.4240E-009,1606.150000,-5.4240E-009,1606.150000,-5.4240E-009
1606.200000,-2.3040E-008,1606.200000,-2.3040E-008,1606.200000,-2.3040E-008
1606.250000,-1.2510E-010,1606.250000,-1.2510E-010,1606.250000,-1.2510E-010
1606.300000,8.9800E-009,1606.300000,8.9800E-009,1606.300000,8.9800E-009
1606.350000,2.6500E-008,1606.350000,2.6500E-008,1606.350000,2.6500E-008
1606.400000,2.9740E-008,1606.400000,2.9740E-008,1606.400000,2.9740E-008
1606.450000,3.5890E-008,1606.450000,3.5890E-008,1606.450000,3.5890E-008
1606.500000,2.4890E-008,1606.500000,2.4890E-008,1606.500000,2.4890E-008
1606.550000,-1.1780E-008,1606.550000,-1.1780E-008,1606.550000,-1.1780E-008
1606.600000,1.9490E-008,1606.600000,1.9490E-008,1606.600000,1.9490E-008
1606.650000,-9.9370E-009,1606.650000,-9.9370E-009,1606.650000,-9.9370E-009
1606.700000,1.4330E-008,1606.700000,1.4330E-008,1606.700000,1.4330E-008
1606.750000,-1.1140E-008,1606.750000,-1.1140E-008,1606.750000,-1.1140E-008
1606.800000,1.3760E-008,1606.800000,1.3760E-008,1606.800000,1.3760E-008
1606.850000,2.3810E-008,1606.850000,2.3810E-008,1606.850000,2.3810E-008
1606.900000,2.6630E-008,1606.900000,2.6630E-008,1606.900000,2.6630E-008
1606.950000,-4.0520E-008,1606.950000,-4.0520E-008,1606.950000,-4.0520E-008
