1604.650000,-2.2010E-009,1604.650000,-2.2010E-009,1604.650000,-2.2010E-009
1604.700000,1.3460E-008,1604.700000,1.3460E-008,1604.700000,1.3460E-008
1604.750000,2.7560E-008,1604.750000,2.7560E-008,1604.750000,2.7560E-008
1604.800000,5.2680E-009,1604.800000,5.2680E-009,1604.800000,5.2680E-009
1604.850000,5.2130E-008,1604.850000,5.2130E-008,1604.850000,5.2130E-008
1604.900000,5.2240E-008,1604.900000,5.2240E-008,1604.900000,5.2240E-008
1604.950000,-5.5950E-009,1604.950000,-5.5950E-009,1604.950000,-5.5950E-009
1605.000000,-2.1830E-009,1605.000000,-2.1830E-009,1605.000000,-2.1830E-009
1605.050000,8.0910E-009,1605.050000,8.0910E-009,1605.050000,8.0910E-009
1605.100000,3.9370E-008,1605.100000,3.9370E-008,1605.100000,3.9370E-008
1605.150000,5.8480E-008,1605.150000,5.8480E-008,1605.150000,5.8480E-008
1605.200000,-7.3740E-009,1605.200000,-7.3740E-009,1605.200000,-7.3740E-009
1605.250000,1.6730E-008,1605.250000,1.6730E-008,1605.250000,1.6730E-008
1605.300000,2.1700E-008,1605.300000,2.1700E-008,1605.300000,2.1700E-008
1605.350000,4.9830E-009,1605.350000,4.9830E-009,1605.350000,4.9830E-009
1605.400000,2.9730E-008,1605.400000,2.9730E-008,1605.400000,2.9730E-008
1605.450000,5.3810E-008,1605.450000,5.3810E-008,1605.450000,5.3810E-008
1605.500000,-2.7370E-008,1605.500000,-2.7370E-008,1605.500000,-2.7370E-008
1605.550000,1.6130E-008,1605.550000,1.6130E-008,1605.550000,1.6130E-008
1605.600000,4.1370E-008,1605.600000,4.1370E-008,1605.600000,4.1370E-008
1605.650000,4.4410E-008,1605.650000,4.4410E-008,1605.650000,4.4410E-008
1605.700000,2.0100E-008,1605.700000,2.0100E-008,1605.700000,2.0100E-008
1605.750000,5.3950E-008,1605.750000,5.3950E-008,1605.750000,5.3950E-008
1605.800000,-3.3580E-009,1605.800000,-3.3580E-009,1605.800000,-3.3580E-009
1605.850000,5.7940E-010,1605.850000,5.7940E-010,1605.850000,5.7940E-010
1605.900000,2.5660E-008,1605.900000,2.5660E-008,1605.900000,2.5660E-008
1605.950000,1.9170E-008,1605.950000,1.9170E-008,1605.950000,1.9170E-008
1606.000000,1.4450E-008,1606.000000,1.4450E-008,1606.000000,1.4450E-008
1606.050000,2.5780E-008,1606.050000,2.5780E-008,1606.050000,2.5780E-008
1606.100000,2.2190E-008,1606.100000,2.2190E-008,1606.100000,2.2190E-008
1606.150000,1.6630E-008,1606.150000,1.6630E-008,1606.150000,1.6630E-008
1606.200000,4.9220E-008,1606.200000,4.9220E-008,1606.200000,4.9220E-008
1606.250000,7.9790E-009,1606.250000,7.9790E-009,1606.250000,7.9790E-009
1606.300000,3.8690E-010,1606.300000,3.8690E-010,1606.300000,3.8690E-010
1606.350000,-1.6860E-008,1606.350000,-1.6860E-008,1606.350000,-1.6860E-008
1606.400000,1.4450E-008,1606.400000,1.4450E-008,1606.400000,1.4450E-008
1606.450000,3.3480E-008,1606.450000,3.3480E-008,1606.450000,3.3480E-008
1606.500000,1.3260E-008,1606.500000,1.3260E-008,1606.500000,1.3260E-008
1606.550000,4.5760E-009,1606.550000,4.5760E-009,1606.550000,4.5760E-009
1606.600000,5.4490E-008,1606.600000,5.4490E-008,1606.600000,5.4490E-008
1606.650000,3.1100E-008,1606.650000,3.1100E-008,1606.650000,3.1100E-008
1606.700000,3.2930E-008,1606.700000,3.2930E-008,1606.700000,3.2930E-008
1606.750000,5.4360E-008,1606.750000,5.4360E-008,1606.750000,5.4360E-008
1606.800000,-1.1890E-008,1606.800000,-1.1890E-008,1606.800000,-1.1890E-008
1606.850000,4.0330E-008,1606.850000,4.0330E-008,1606.850000,4.0330E-008
1606.900000,-1.3780E-009,1606.900000,-1.3780E-009,1606.900000,-1.3780E-009
1606.950000,6.8740E-008,1606.950000,6.8740E-008,1606.950000,6.8740E-008
