1604.250000,-3.5480E-008,1604.250000,-3.5480E-008,1604.250000,-3.5480E-008
1604.300000,4.0370E-008,1604.300000,4.0370E-008,1604.300000,4.0370E-008
1604.350000,5.6960E-008,1604.350000,5.6960E-008,1604.350000,5.6960E-008
1604.400000,6.9050E-008,1604.400000,6.9050E-008,1604.400000,6.9050E-008
1604.450000,1.4100E-008,1604.450000,1.4100E-008,1604.450000,1.4100E-008
1604.500000,3.8980E-008,1604.500000,3.8980E-008,1604.500000,3.8980E-008
1604.550000,1.2100E-008,1604.550000,1.2100E-008,1604.550000,1.2100E-008
1604.600000,4.9290E-008,1604.600000,4.9290E-008,1604.600000,4.9290E-008
1604.650000,1.0050E-008,1604.650000,1.0050E-008,1604.650000,1.0050E-008
1604.700000,-2.8420E-008,1604.700000,-2.8420E-008,1604.700000,-2.8420E-008
1604.750000,-1.0800E-008,1604.750000,-1.0800E-008,1604.750000,-1.0800E-008
1604.800000,5.3480E-008,1604.800000,5.3480E-008,1604.800000,5.3480E-008
1604.850000,2.3620E-009,1604.850000,2.3620E-009,1604.850000,2.3620E-009
1604.900000,3.2460E-008,1604.900000,3.2460E-008,1604.900000,3.2460E-008
1604.950000,2.6970E-008,1604.950000,2.6970E-008,1604.950000,2.6970E-008
1605.000000,5.0460E-009,1605.000000,5.0460E-009,1605.000000,5.0460E-009
1605.050000,4.9670E-009,1605.050000,4.9670E-009,1605.050000,4.9670E-009
1605.100000,2.7990E-008,1605.100000,2.7990E-008,1605.100000,2.7990E-008
1605.150000,3.0240E-008,1605.150000,3.0240E-008,1605.150000,3.0240E-008
1605.200000,-1.6610E-008,1605.200000,-1.6610E-008,1605.200000,-1.6610E-008
1605.250000,6.3600E-008,1605.250000,6.3600E-008,1605.250000,6.3600E-008
1605.300000,5.6680E-008,1605.300000,5.6680E-008,1605.300000,5.6680E-008
1605.350000,4.2400E-008,1605.350000,4.2400E-008,1605.350000,4.2400E-008
1605.400000,3.6040E-008,1605.400000,3.6040E-008,1605.400000,3.6040E-008
1605.450000,-3.5730E-008,1605.450000,-3.5730E-008,1605.450000,-3.5730E-008
1605.500000,2.7310E-008,1605.500000,2.7310E-008,1605.500000,2.7310E-008
1605.550000,2.1810E-008,1605.550000,2.1810E-008,1605.550000,2.1810E-008
1605.600000,-1.1310E-008,1605.600000,-1.1310E-008,1605.600000,-1.1310E-008
1605.650000,2.3880E-008,1605.650000,2.3880E-008,1605.650000,2.3880E-008
1605.700000,2.5050E-008,1605.700000,2.5050E-008,1605.700000,2.5050E-008
1605.750000,3.3700E-009,1605.750000,3.3700E-009,1605.750000,3.3700E-009
1605.800000,-7.7170E-010,1605.800000,-7.7170E-010,1605.800000,-7.7170E-010
1605.850000,-8.8720E-009,1605.850000,-8.8720E-009,1605.850000,-8.8720E-009
1605.900000,3.6490E-008,1605.900000,3.6490E-008,1605.900000,3.6490E-008
1605.950000,-1.2040E-009,1605.950000,-1.2040E-009,1605.950000,-1.2040E-009
1606.000000,-2.0580E-008,1606.000000,-2.0580E-008,1606.000000,-2.0580E-008
1606.050000,2.7890E-008,1606.050000,2.7890E-008,1606.050000,2.7890E-008
1606.100000,-2.0570E-009,1606.100000,-2.0570E-009,1606.100000,-2.0570E-009
1606.150000,5.9370E-008,1606.150000,5.9370E-008,1606.150000,5.9370E-008
1606.200000,9.1880E-009,1606.200000,9.1880E-009,1606.200000,9.1880E-009
1606.250000,4.2150E-008,1606.250000,4.2150E-008,1606.250000,4.2150E-008
1606.300000,1.8340E-008,1606.300000,1.8340E-008,1606.300000,1.8340E-008
1606.350000,-4.5050E-008,1606.350000,-4.5050E-008,1606.350000,-4.5050E-008
1606.400000,5.5290E-008,1606.400000,5.5290E-008,1606.400000,5.5290E-008
1606.450000,2.5380E-008,1606.450000,2.5380E-008,1606.450000,2.5380E-008
1606.500000,3.1830E-008,1606.500000,3.1830E-008,1606.500000,3.1830E-008
1606.550000,1.9790E-008,1606.550000,1.9790E-008,1606.550000,1.9790E-008
1606.600000,-1.9680E-008,1606.600000,-1.9680E-008,1606.600000,-1.9680E-008
1606.650000,1.6380E-008,1606.650000,1.6380E-008,1606.650000,1.6380E-008
1606.700000,1.1300E-008,1606.700000,1.1300E-008,1606.700000,1.1300E-008
1606.750000,-9.3220E-009,1606.750000,-9.3220E-009,1606.750000,-9.3220E-009
1606.800000,-5.1500E-009,1606.800000,-5.1500E-009,1606.800000,-5.1500E-009
1606.850000,1.4160E-008,1606.850000,1.4160E-008,1606.850000,1.4160E-008
1606.900000,-1.2450E-008,1606.900000,-1.2450E-008,1606.900000,-1.2450E-008
1606.950000,5.6290E-008,1606.950000,5.6290E-008,1606.950000,5.6290E-008
